seg_softmax,of_confidence,target
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_30.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_31.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_32.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_33.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_34.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_35.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_36.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_37.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_38.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_39.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_40.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_41.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_42.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_43.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_44.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_45.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_46.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_47.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_48.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_49.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_50.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_51.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_52.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_53.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_54.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_55.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_56.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_57.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_58.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_59.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_60.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_61.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_62.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_63.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_64.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_65.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_66.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_67.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_68.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_69.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_70.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_71.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_72.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_73.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_74.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_75.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_76.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_76.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_76.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_77.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_77.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_77.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_78.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_78.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_78.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_79.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_79.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_79.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_80.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_80.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_80.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_81.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_81.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_81.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_82.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_82.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_82.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_83.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_83.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_83.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_84.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_84.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_84.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_85.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_85.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_85.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_86.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_86.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_86.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_87.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_87.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_87.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_88.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_88.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_88.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_bmx-bumps_89.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_bmx-bumps_89.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_bmx-bumps_89.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_1.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_1.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_2.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_3.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_4.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_5.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_6.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_7.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_8.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_9.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_10.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_11.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_12.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_13.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_14.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_15.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_16.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_boat_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_boat_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_boat_17.npy
